id_record,source,fecha_scrape,placa,marca,modelo,anio,kilometraje,climateSystem,ciudad,transmision,motor,fuelType,traccion,color,motor,transmision,direccion,interiorType,typePago,descripcion,fecha_ingreso,color,motorType,productId,url,json
1976617,patiotuerca,2026-08-21T03:24:10Z,,Kia,Soluto,2026,24188,ND,Guayaquil,ND,ND,ND,ND,ND,ND,ND,ND,ND,Negociable,,2026-08-21T03:24:10Z,ND,ND,1976617,https://ecuador.patiotuerca.com/vehicle/autos-kia-soluto-guayaquil-2026/1976617,"{""id_record"": ""1976617"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Guayaquil"", ""Recorrido"": ""24.188 Kms"", ""Publicación"": ""#1976617"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$15.470 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1976617"", ""Marca"": ""Kia"", ""Modelo"": ""Soluto"", ""Subtipo"": ""Sedán"", ""Recorrido"": ""24.188 Kms""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-kia-soluto-guayaquil-2026/1976617""}"
1974569,patiotuerca,2026-08-21T03:24:10Z,,Kia,Soluto LX,2026,22000,Aire Acondicionado,Guayaquil,Manual,1400 CC,Gasolina,4 x 2,Plomo,1400 CC,Manual,Hidráulica,Tela,Fijo,,2026-08-21T03:24:10Z,Plomo,ND,1974569,https://ecuador.patiotuerca.com/vehicle/autos-kia-soluto-lx-guayaquil-2026/1974569,"{""id_record"": ""1974569"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Guayaquil"", ""Recorrido"": ""22.000 Kms"", ""Publicación"": ""#1974569"", ""Tipo de pago"": ""Fijo"", ""Precio contado"": ""$17.000 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1974569"", ""Marca"": ""Kia"", ""Modelo"": ""Soluto LX"", ""Subtipo"": ""Sedán"", ""Recorrido"": ""22.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Plomo"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""1400 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-kia-soluto-lx-guayaquil-2026/1974569""}"
1956394,patiotuerca,2026-08-21T03:24:10Z,,Kia,SOLUTO XCITE,2026,800,Aire Acondicionado,Quito,Manual,ND,Gasolina,4 x 2,Plomo,ND,Manual,Electrónica,Tela,Negociable,,2026-08-21T03:24:10Z,Plomo,ND,1956394,https://ecuador.patiotuerca.com/vehicle/autos-kia-soluto-xcite-quito-2026/1956394,"{""id_record"": ""1956394"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Quito"", ""Recorrido"": ""800 Kms"", ""Publicación"": ""#1956394"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$15.900 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1956394"", ""Marca"": ""Kia"", ""Modelo"": ""SOLUTO XCITE"", ""Subtipo"": ""Sedán"", ""Recorrido"": ""800 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Plomo"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Dirección"": ""Electrónica"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-kia-soluto-xcite-quito-2026/1956394""}"
1971972,patiotuerca,2026-08-21T03:24:10Z,,Kia,Sonet AC,2026,13000,Aire Acondicionado,Ambato,Manual,1500 CC,Gasolina,4 x 2,Blanco,1500 CC,Manual,Hidráulica,Cuero,Negociable,,2026-08-21T03:24:10Z,Blanco,ND,1971972,https://ecuador.patiotuerca.com/vehicle/autos-kia-sonet-ac-ambato-2026/1971972,"{""id_record"": ""1971972"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Ambato"", ""Recorrido"": ""13.000 Kms"", ""Publicación"": ""#1971972"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$22.500 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1971972"", ""Marca"": ""Kia"", ""Modelo"": ""Sonet AC"", ""Subtipo"": ""SUV"", ""Recorrido"": ""13.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Blanco"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Cuero"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""1500 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-kia-sonet-ac-ambato-2026/1971972""}"
1976506,patiotuerca,2026-08-21T03:24:10Z,,Kia,Sonet,2026,22130,ND,Guayaquil,ND,ND,ND,ND,ND,ND,ND,ND,ND,Negociable,,2026-08-21T03:24:10Z,ND,ND,1976506,https://ecuador.patiotuerca.com/vehicle/autos-kia-sonet-guayaquil-2026/1976506,"{""id_record"": ""1976506"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Guayaquil"", ""Recorrido"": ""22.130 Kms"", ""Publicación"": ""#1976506"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$22.470 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1976506"", ""Marca"": ""Kia"", ""Modelo"": ""Sonet"", ""Subtipo"": ""Todoterreno"", ""Recorrido"": ""22.130 Kms""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-kia-sonet-guayaquil-2026/1976506""}"
1976509,patiotuerca,2026-08-21T03:24:10Z,,Kia,Sonet,2026,10384,Aire Acondicionado,Guayaquil,Manual,ND,Gasolina,4 x 2,Blanco,ND,Manual,Asistida,Tela,Negociable,,2026-08-21T03:24:10Z,Blanco,ND,1976509,https://ecuador.patiotuerca.com/vehicle/autos-kia-sonet-guayaquil-2026/1976509,"{""id_record"": ""1976509"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Guayaquil"", ""Recorrido"": ""10.384 Kms"", ""Publicación"": ""#1976509"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$21.470 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1976509"", ""Marca"": ""Kia"", ""Modelo"": ""Sonet"", ""Subtipo"": ""SUV"", ""Recorrido"": ""10.384 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Blanco"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Dirección"": ""Asistida"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-kia-sonet-guayaquil-2026/1976509""}"
1977852,patiotuerca,2026-08-21T03:24:10Z,,Link & Co,02,2026,9046,Climatizador Bi-Zona,Quito,Automática,200KW CC,Eléctrico,4 x 2,Azul,200KW CC,Automática,Electrónica,Cuero,Negociable,,2026-08-21T03:24:10Z,Azul,ELECTRICO,1977852,https://ecuador.patiotuerca.com/vehicle/autos-link-co-02-quito-2026/1977852,"{""id_record"": ""1977852"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Quito"", ""Recorrido"": ""9.046 Kms"", ""Publicación"": ""#1977852"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$35.700 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1977852"", ""Marca"": ""Link & Co"", ""Modelo"": ""02"", ""Subtipo"": ""SUV"", ""Recorrido"": ""9.046 Kms"", ""Sistema de climatización"": ""Climatizador Bi-Zona"", ""Tracción"": ""4 x 2"", ""Color"": ""Azul"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Automática"", ""Dirección"": ""Electrónica"", ""Tapizado"": ""Cuero"", ""Combustible"": ""Eléctrico"", ""Cilindraje"": ""200KW CC"", ""Tipo de motor"": ""ELECTRICO""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-link-co-02-quito-2026/1977852""}"
1965293,patiotuerca,2026-08-21T03:24:10Z,,Mazda,CX-30 CORE,2026,5000,Climatizador Bi-Zona,Quito,Tiptronic,2000 CC,Gasolina,4 x 2,Gris,2000 CC,Tiptronic,Hidráulica,Tela,Fijo,,2026-08-21T03:24:10Z,Gris,ND,1965293,https://ecuador.patiotuerca.com/vehicle/autos-mazda-cx-30-core-quito-2026/1965293,"{""id_record"": ""1965293"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Quito"", ""Recorrido"": ""5.000 Kms"", ""Publicación"": ""#1965293"", ""Tipo de pago"": ""Fijo"", ""Precio contado"": ""$29.990 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1965293"", ""Marca"": ""Mazda"", ""Modelo"": ""CX-30 CORE"", ""Subtipo"": ""Hatchback (5 Puertas)"", ""Recorrido"": ""5.000 Kms"", ""Sistema de climatización"": ""Climatizador Bi-Zona"", ""Tracción"": ""4 x 2"", ""Color"": ""Gris"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Tiptronic"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""2000 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-mazda-cx-30-core-quito-2026/1965293""}"
1971289,patiotuerca,2026-08-21T03:24:10Z,,Mercedes Benz,GLC 200 Coupé,2026,9000,Aire Acondicionado,Quito,Automática,2000 CC,Gasolina,4 x 4,Plata,2000 CC,Automática,ND,Cuero,Fijo,,2026-08-21T03:24:10Z,Plata,ND,1971289,https://ecuador.patiotuerca.com/vehicle/autos-mercedes-benz-glc-200-coupe-quito-2026/1971289,"{""id_record"": ""1971289"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Quito"", ""Recorrido"": ""9.000 Kms"", ""Publicación"": ""#1971289"", ""Tipo de pago"": ""Fijo"", ""Precio contado"": ""$78.000 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1971289"", ""Marca"": ""Mercedes Benz"", ""Modelo"": ""GLC 200 Coupé"", ""Subtipo"": ""Coupé"", ""Recorrido"": ""9.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 4"", ""Color"": ""Plata"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Automática"", ""Tapizado"": ""Cuero"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""2000 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-mercedes-benz-glc-200-coupe-quito-2026/1971289""}"
1977507,patiotuerca,2026-08-21T03:24:10Z,,Nissan,Qashqai,2026,32457,Aire Acondicionado,Quito,Manual,1332 CC,Gasolina,4 x 2,Plomo,1332 CC,Manual,Hidráulica,Tela,Fijo,,2026-08-21T03:24:10Z,Plomo,ND,1977507,https://ecuador.patiotuerca.com/vehicle/autos-nissan-qashqai-quito-2026/1977507,"{""id_record"": ""1977507"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Quito"", ""Recorrido"": ""32.457 Kms"", ""Publicación"": ""#1977507"", ""Tipo de pago"": ""Fijo"", ""Precio contado"": ""$27.900 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1977507"", ""Marca"": ""Nissan"", ""Modelo"": ""Qashqai"", ""Subtipo"": ""Todoterreno"", ""Recorrido"": ""32.457 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Plomo"", ""Vidrios"": ""Manuales"", ""Transmisión"": ""Manual"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""1332 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-nissan-qashqai-quito-2026/1977507""}"
1950363,patiotuerca,2026-08-21T03:24:10Z,,Skywell,ET5-LV2,2026,0,Aire Acondicionado,Quito,Automática,0 CC,Eléctrico,4 x 2,Azul,0 CC,Automática,Electrónica,Cuero,Fijo,,2026-08-21T03:24:10Z,Azul,Eléctrico 100,1950363,https://ecuador.patiotuerca.com/vehicle/autos-skywell-et5-lv2-quito-2026/1950363,"{""id_record"": ""1950363"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Quito"", ""Recorrido"": ""0 Kms"", ""Publicación"": ""#1950363"", ""Tipo de pago"": ""Fijo"", ""Precio contado"": ""$24.990 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1950363"", ""Marca"": ""Skywell"", ""Modelo"": ""ET5-LV2"", ""Subtipo"": ""SUV"", ""Recorrido"": ""0 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Azul"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Automática"", ""Dirección"": ""Electrónica"", ""Tapizado"": ""Cuero"", ""Combustible"": ""Eléctrico"", ""Cilindraje"": ""0 CC"", ""Tipo de motor"": ""Eléctrico 100""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-skywell-et5-lv2-quito-2026/1950363""}"
1964756,patiotuerca,2026-08-21T03:24:10Z,,Suzuki,Jimny,2026,12000,ND,Quito,ND,ND,ND,ND,ND,ND,ND,ND,ND,Negociable,,2026-08-21T03:24:10Z,ND,ND,1964756,https://ecuador.patiotuerca.com/vehicle/autos-suzuki-jimny-quito-2026/1964756,"{""id_record"": ""1964756"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Quito"", ""Recorrido"": ""12.000 Kms"", ""Publicación"": ""#1964756"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$27.700 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1964756"", ""Marca"": ""Suzuki"", ""Modelo"": ""Jimny"", ""Subtipo"": ""Todoterreno"", ""Recorrido"": ""12.000 Kms""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-suzuki-jimny-quito-2026/1964756""}"
1980587,patiotuerca,2026-08-21T03:24:10Z,,Toyota,Fortuner 4.0,2026,16000,Aire Acondicionado,Guayaquil,Automática,4000 CC,Gasolina,4 x 4,Plomo,4000 CC,Automática,Electrónica,Cuero,Negociable,,2026-08-21T03:24:10Z,Plomo,ND,1980587,https://ecuador.patiotuerca.com/vehicle/autos-toyota-fortuner-4-0-guayaquil-2026/1980587,"{""id_record"": ""1980587"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Guayaquil"", ""Recorrido"": ""16.000 Kms"", ""Publicación"": ""#1980587"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$75.000 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1980587"", ""Marca"": ""Toyota"", ""Modelo"": ""Fortuner 4.0"", ""Subtipo"": ""Todoterreno"", ""Recorrido"": ""16.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 4"", ""Color"": ""Plomo"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Automática"", ""Dirección"": ""Electrónica"", ""Tapizado"": ""Cuero"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""4000 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-toyota-fortuner-4-0-guayaquil-2026/1980587""}"
1957687,patiotuerca,2026-08-21T03:24:10Z,,Toyota,Land Cruiser Prado,2026,0,Aire Acondicionado,Cuenca,Automática,2500 CC,Gasolina,4 x 4,Dorado,2500 CC,Automática,Hidráulica,Cuero,Negociable,,2026-08-21T03:24:10Z,Dorado,278,1957687,https://ecuador.patiotuerca.com/vehicle/autos-toyota-land-cruiser-prado-cuenca-2026/1957687,"{""id_record"": ""1957687"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Cuenca"", ""Recorrido"": ""0 Kms"", ""Publicación"": ""#1957687"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$125.000 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1957687"", ""Marca"": ""Toyota"", ""Modelo"": ""Land Cruiser Prado"", ""Subtipo"": ""Todoterreno"", ""Recorrido"": ""0 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 4"", ""Color"": ""Dorado"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Automática"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Cuero"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""2500 CC"", ""Tipo de motor"": ""278""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-toyota-land-cruiser-prado-cuenca-2026/1957687""}"
1969097,patiotuerca,2026-08-21T03:24:10Z,,Toyota,New Fortuner,2026,6000,Aire Acondicionado,Cuenca,Manual,2700 CC,Gasolina,4 x 4,Blanco,2700 CC,Manual,Hidráulica,Tela,Fijo,,2026-08-21T03:24:10Z,Blanco,2700,1969097,https://ecuador.patiotuerca.com/vehicle/autos-toyota-new-fortuner-cuenca-2026/1969097,"{""id_record"": ""1969097"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Cuenca"", ""Recorrido"": ""6.000 Kms"", ""Publicación"": ""#1969097"", ""Tipo de pago"": ""Fijo"", ""Precio contado"": ""$59.500 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1969097"", ""Marca"": ""Toyota"", ""Modelo"": ""New Fortuner"", ""Subtipo"": ""Todoterreno"", ""Recorrido"": ""6.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 4"", ""Color"": ""Blanco"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Tela"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""2700 CC"", ""Tipo de motor"": ""2700""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-toyota-new-fortuner-cuenca-2026/1969097""}"
1980848,patiotuerca,2026-08-21T03:24:10Z,,Chery,Tiggo 2 Pro Max,2026,9100,Aire Acondicionado,Ambato,Manual,ND,Gasolina,ND,Plata,ND,Manual,Hidráulica,Cuero,Negociable,,2026-08-21T03:24:10Z,Plata,ND,1980848,https://ecuador.patiotuerca.com/vehicle/autos-chery-tiggo-2-pro-max-ambato-2026/1980848,"{""id_record"": ""1980848"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Ambato"", ""Recorrido"": ""9.100 Kms"", ""Publicación"": ""#1980848"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$16.390 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1980848"", ""Marca"": ""Chery"", ""Modelo"": ""Tiggo 2 Pro Max"", ""Subtipo"": ""SUV"", ""Recorrido"": ""9.100 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Color"": ""Plata"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Cuero"", ""Combustible"": ""Gasolina""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-chery-tiggo-2-pro-max-ambato-2026/1980848""}"
1974681,patiotuerca,2026-08-21T03:24:10Z,,Chevrolet,Captiva Premier,2026,7000,Climatizador Bi-Zona,Quito,Manual,1500 CC,Gasolina,4 x 2,Negro,1500 CC,Manual,Electrónica,Cuero,Fijo,,2026-08-21T03:24:10Z,Negro,ND,1974681,https://ecuador.patiotuerca.com/vehicle/autos-chevrolet-captiva-premier-quito-2026/1974681,"{""id_record"": ""1974681"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Quito"", ""Recorrido"": ""7.000 Kms"", ""Publicación"": ""#1974681"", ""Tipo de pago"": ""Fijo"", ""Precio contado"": ""$25.900 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1974681"", ""Marca"": ""Chevrolet"", ""Modelo"": ""Captiva Premier"", ""Subtipo"": ""Crossover"", ""Recorrido"": ""7.000 Kms"", ""Sistema de climatización"": ""Climatizador Bi-Zona"", ""Tracción"": ""4 x 2"", ""Color"": ""Negro"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Dirección"": ""Electrónica"", ""Tapizado"": ""Cuero"", ""Combustible"": ""Gasolina"", ""Cilindraje"": ""1500 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-chevrolet-captiva-premier-quito-2026/1974681""}"
1977534,patiotuerca,2026-08-21T03:24:10Z,,Chevrolet,D-MAX HI RIDE,2026,14000,Aire Acondicionado,Quito,Manual,1996 CC,Diesel,4 x 2,Plata,1996 CC,Manual,Hidráulica,Tela,Negociable,,2026-08-21T03:24:10Z,Plata,ND,1977534,https://ecuador.patiotuerca.com/vehicle/autos-chevrolet-d-max-hi-ride-quito-2026/1977534,"{""id_record"": ""1977534"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Quito"", ""Recorrido"": ""14.000 Kms"", ""Publicación"": ""#1977534"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$26.500 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1977534"", ""Marca"": ""Chevrolet"", ""Modelo"": ""D-MAX HI RIDE"", ""Subtipo"": ""Todoterreno"", ""Recorrido"": ""14.000 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 2"", ""Color"": ""Plata"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Manual"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Tela"", ""Combustible"": ""Diesel"", ""Cilindraje"": ""1996 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-chevrolet-d-max-hi-ride-quito-2026/1977534""}"
1961987,patiotuerca,2026-08-21T03:24:10Z,,Chevrolet,TRAILBLAZER HIGH COUNTRY,2026,0,Aire Acondicionado,Guayaquil,Automática,2800 CC,Diesel,4 x 4,Negro,2800 CC,Automática,Electrónica,Cuero,Negociable,,2026-08-21T03:24:10Z,Negro,ND,1961987,https://ecuador.patiotuerca.com/vehicle/autos-chevrolet-trailblazer-high-country-guayaquil-2026/1961987,"{""id_record"": ""1961987"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Guayaquil"", ""Recorrido"": ""0 Kms"", ""Publicación"": ""#1961987"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$70.000 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1961987"", ""Marca"": ""Chevrolet"", ""Modelo"": ""TRAILBLAZER HIGH COUNTRY"", ""Subtipo"": ""SUV"", ""Recorrido"": ""0 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 4"", ""Color"": ""Negro"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Automática"", ""Dirección"": ""Electrónica"", ""Tapizado"": ""Cuero"", ""Combustible"": ""Diesel"", ""Cilindraje"": ""2800 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-chevrolet-trailblazer-high-country-guayaquil-2026/1961987""}"
1972239,patiotuerca,2026-08-21T03:24:10Z,,Chevrolet,TRAILBLAZER HIGH COUNTRY,2026,0,Aire Acondicionado,Guayaquil,Automática,2800 CC,Diesel,4 x 4,Plata,2800 CC,Automática,Electrónica,Cuero,Negociable,,2026-08-21T03:24:10Z,Plata,ND,1972239,https://ecuador.patiotuerca.com/vehicle/autos-chevrolet-trailblazer-high-country-guayaquil-2026/1972239,"{""id_record"": ""1972239"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Guayaquil"", ""Recorrido"": ""0 Kms"", ""Publicación"": ""#1972239"", ""Tipo de pago"": ""Negociable"", ""Precio contado"": ""$70.000 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1972239"", ""Marca"": ""Chevrolet"", ""Modelo"": ""TRAILBLAZER HIGH COUNTRY"", ""Subtipo"": ""SUV"", ""Recorrido"": ""0 Kms"", ""Sistema de climatización"": ""Aire Acondicionado"", ""Tracción"": ""4 x 4"", ""Color"": ""Plata"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Automática"", ""Dirección"": ""Electrónica"", ""Tapizado"": ""Cuero"", ""Combustible"": ""Diesel"", ""Cilindraje"": ""2800 CC""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-chevrolet-trailblazer-high-country-guayaquil-2026/1972239""}"
1928935,patiotuerca,2026-08-21T03:24:10Z,,Great Wall,HAVAL H9,2026,0,Climatizador Tri-Zona,Ambato,Automática,2400 CC,Diesel,4 x 4,Plomo,2400 CC,Automática,Hidráulica,Cuero,Fijo,,2026-08-21T03:24:10Z,Plomo,4X4 DIESEL,1928935,https://ecuador.patiotuerca.com/vehicle/autos-great-wall-haval-h9-ambato-2026/1928935,"{""id_record"": ""1928935"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Ambato"", ""Recorrido"": ""0 Kms"", ""Publicación"": ""#1928935"", ""Tipo de pago"": ""Fijo"", ""Precio contado"": ""$58.990 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1928935"", ""Marca"": ""Great Wall"", ""Modelo"": ""HAVAL H9"", ""Subtipo"": ""Todoterreno"", ""Recorrido"": ""0 Kms"", ""Sistema de climatización"": ""Climatizador Tri-Zona"", ""Tracción"": ""4 x 4"", ""Color"": ""Plomo"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Automática"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Cuero"", ""Combustible"": ""Diesel"", ""Cilindraje"": ""2400 CC"", ""Tipo de motor"": ""4X4 DIESEL""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-great-wall-haval-h9-ambato-2026/1928935""}"
1938759,patiotuerca,2026-08-21T03:24:10Z,,Great Wall,HAVAL H9,2026,0,Climatizador Bi-Zona,Ambato,Automática,2400 CC,Diesel,4 x 4,Blanco,2400 CC,Automática,Hidráulica,Cuero,Fijo,,2026-08-21T03:24:10Z,Blanco,4X4 DIESEL,1938759,https://ecuador.patiotuerca.com/vehicle/autos-great-wall-haval-h9-ambato-2026/1938759,"{""id_record"": ""1938759"", ""summary"": {""Año"": ""2026"", ""Ciudad"": ""Ambato"", ""Recorrido"": ""0 Kms"", ""Publicación"": ""#1938759"", ""Tipo de pago"": ""Fijo"", ""Precio contado"": ""$58.990 USD""}, ""ficha_tecnica"": {""Publicación"": ""#1938759"", ""Marca"": ""Great Wall"", ""Modelo"": ""HAVAL H9"", ""Subtipo"": ""Todoterreno"", ""Recorrido"": ""0 Kms"", ""Sistema de climatización"": ""Climatizador Bi-Zona"", ""Tracción"": ""4 x 4"", ""Color"": ""Blanco"", ""Vidrios"": ""Eléctricos"", ""Transmisión"": ""Automática"", ""Dirección"": ""Hidráulica"", ""Tapizado"": ""Cuero"", ""Combustible"": ""Diesel"", ""Cilindraje"": ""2400 CC"", ""Tipo de motor"": ""4X4 DIESEL""}, ""url"": ""https://ecuador.patiotuerca.com/vehicle/autos-great-wall-haval-h9-ambato-2026/1938759""}"
